cntr_01,dist_x,pang_x,ra_01,dec_01,vfid_01,objname_01,name,band,ra,dec,raerr,decerr,flux,snr,stn,strn,fwhmxfit,fwhmyfit,flag_elong,edgeflag,obsid
5772,5.881521,11.059090,1.8632530650E+02,5.7411417000E+00,VFID5771,NGC4376,HPESL100A_J122518.1+054434,green,186.325621,5.742745,0.000152,0.000152,785.874,43.403,19.893,59.959,31.454,19.001,0.604097,f,1342199758
5772,6.799595,-11.025027,1.8632530650E+02,5.7411417000E+00,VFID5771,NGC4376,HPESL160A_J122517.9+054435,red,186.324943,5.742996,0.000180,0.000179,1093.641,21.911,15.685,70.916,31.230,19.622,0.628302,f,1342199758
5777,1.874673,-10.332928,1.8698078400E+02,5.7211581000E+00,VFID5776,UGC07579,HPESL160A_J122755.3+054318,red,186.980690,5.721670,0.000126,0.000126,886.617,30.095,37.790,50.866,29.811,12.978,0.435354,f,1342199758
5777,2.573117,-35.159663,1.8698078400E+02,5.7211581000E+00,VFID5776,UGC07579,HPESL100A_J122755.2+054318,green,186.980370,5.721742,0.000229,0.000229,679.716,55.388,21.060,45.908,28.242,12.514,0.443101,f,1342199758
5777,2.934048,-30.858182,1.8698078400E+02,5.7211581000E+00,VFID5776,UGC07579,HPESL160A_J122755.2+054319,red,186.980364,5.721858,0.000130,0.000129,866.566,20.434,8.193,79.890,28.112,11.697,0.416084,f,1342258492
5800,1.119771,49.202801,1.8510122100E+02,5.5728559000E+00,VFID5799,NGC4282,HPESL100A_J122024.3+053423,green,185.101458,5.573059,0.000141,0.000141,205.567,21.111,15.206,43.185,24.793,11.368,0.458521,f,1342199758
5801,7.112518,-134.078343,1.8462872250E+02,5.5594785000E+00,VFID5800,NGC4252,HPESL160A_J121830.5+053329,red,184.627296,5.558104,0.000354,0.000352,206.050,7.704,7.553,42.972,28.237,null,0.000000,f,1342199758
5804,1.302642,11.048213,1.8492615450E+02,5.5383582000E+00,VFID5803,NGC4266,HPESL100A_J121942.2+053219,green,184.926224,5.538713,0.000036,0.000036,1249.210,104.238,48.947,48.210,22.578,11.613,0.514366,f,1342199758
5815,28.498482,-154.745950,1.8495595950E+02,5.4634017000E+00,VFID5814,NGC4270,HPESL100A_J121948.6+052722,green,184.952567,5.456242,0.000415,0.000413,21.479,5.324,2.921,35.666,29.376,null,0.000000,f,1342199758
5843,2.411445,-71.243112,2.0874352950E+02,5.3337007000E+00,VFID5842,NGC5356,HPESL100A_J135458.2+052002,green,208.742892,5.333916,0.000058,0.000058,1210.593,14.630,null,202.437,21.418,9.022,0.421232,f,1342259304
5843,2.518583,-79.178771,2.0874352950E+02,5.3337007000E+00,VFID5842,NGC5356,HPESL160A_J135458.2+052002,red,208.742839,5.333832,0.000085,0.000084,2013.163,20.934,11.096,172.382,54.468,15.528,0.285091,f,1342259304
5843,13.612699,-154.588057,2.0874352950E+02,5.3337007000E+00,VFID5842,NGC5356,HPESL100A_J135458.0+051949,green,208.741900,5.330285,0.000136,0.000135,1085.397,11.537,null,215.156,20.749,null,0.000000,f,1342259304
5843,35.215918,-160.717697,2.0874352950E+02,5.3337007000E+00,VFID5842,NGC5356,HPESL100A_J135457.6+051928,green,208.740285,5.324467,0.000124,0.000124,714.884,11.651,null,154.716,21.170,12.083,0.570765,f,1342259304
5845,16.522110,119.823509,2.0908881150E+02,5.3289876000E+00,VFID5844,SDSSJ135621.34+051944.3,HPESL160A_J135622.2+051936,red,209.092810,5.326705,0.000600,0.000597,437.619,6.068,5.423,98.872,25.063,null,0.000000,t,1342259302
5847,8.365120,-148.879983,1.9249098750E+02,5.3113381000E+00,VFID5846,NGC4713,HPESL100A_J124957.5+051834,green,192.489781,5.309349,0.000172,0.000171,1563.936,11.921,null,267.475,24.456,null,0.000000,f,1342259144
5847,13.368821,77.252595,1.9249098750E+02,5.3113381000E+00,VFID5846,NGC4713,HPESL160A_J124958.7+051844,red,192.494625,5.312157,0.000073,0.000073,1773.567,10.095,3.521,332.240,39.763,null,0.000000,f,1342259144
5847,27.344012,152.601613,1.9249098750E+02,5.3113381000E+00,VFID5846,NGC4713,HPESL100A_J124958.6+051817,green,192.494498,5.304595,0.000091,0.000091,1586.032,8.717,null,390.137,18.987,null,0.000000,f,1342259144
5853,10.558477,-138.603189,1.8577574100E+02,5.2504518000E+00,VFID5852,NGC4324,HPESL160A_J122305.7+051454,red,185.773793,5.248252,0.000264,0.000263,1235.533,14.261,12.982,146.102,42.688,null,0.000000,f,1342225540
5853,11.117119,-136.626889,1.8577574100E+02,5.2504518000E+00,VFID5852,NGC4324,HPESL100A_J122305.6+051454,green,185.773611,5.248207,0.000219,0.000219,877.022,18.620,18.458,143.218,47.090,null,0.000000,f,1342199758
5853,12.562844,52.582669,1.8577574100E+02,5.2504518000E+00,VFID5852,NGC4324,HPESL160A_J122306.8+051509,red,185.778524,5.252572,0.000259,0.000258,1087.192,11.920,10.015,112.293,46.698,null,0.000000,f,1342199758
5853,13.113017,47.387186,1.8577574100E+02,5.2504518000E+00,VFID5852,NGC4324,HPESL100A_J122306.8+051511,green,185.778433,5.252918,0.000359,0.000357,816.944,16.974,14.097,140.324,52.058,null,0.000000,f,1342199758
5853,15.994522,56.784586,1.8577574100E+02,5.2504518000E+00,VFID5852,NGC4324,HPESL160A_J122307.0+051510,red,185.779474,5.252886,0.000191,0.000191,1125.790,13.435,11.185,131.084,42.684,null,0.000000,f,1342225540
5856,2.899197,179.538854,2.0854691850E+02,5.2272860000E+00,VFID5855,NGC5348,HPESL160A_J135411.2+051335,red,208.546925,5.226481,0.000133,0.000133,674.842,14.944,9.299,74.706,26.231,12.398,0.472634,f,1342259306
5856,3.036787,-179.685506,2.0854691850E+02,5.2272860000E+00,VFID5855,NGC5348,HPESL100A_J135411.2+051335,green,208.546914,5.226442,0.000109,0.000108,407.521,15.483,null,81.855,14.064,null,0.000000,f,1342259306
5865,9.258558,-53.261195,1.8601331250E+02,5.1805855000E+00,VFID5864,PGC040310,HPESL160A_J122402.7+051056,red,186.011243,5.182124,0.000552,0.000550,169.762,7.338,5.846,31.495,30.406,12.792,0.420704,f,1342199758
5878,26.736592,91.760115,1.8550543800E+02,5.1002146000E+00,VFID5877,UGC07422,HPESL100A_J122203.0+050600,green,185.512891,5.099986,0.000418,0.000416,65.093,1.245,3.763,260.305,21.560,null,0.000000,f,1342199758
5888,10.830394,-75.906340,1.8447035550E+02,5.0271277000E+00,VFID5887,PGC039468,HPESL100A_J121752.1+050140,green,184.467426,5.027860,0.000396,0.000394,54.323,4.839,3.691,35.183,23.374,null,0.000000,f,1342199758
5890,32.686018,30.334704,2.0904988950E+02,5.0146562000E+00,VFID5889,NGC5364,HPESL160A_J135613.0+050121,red,209.054493,5.022493,0.000101,0.000101,1624.333,15.714,4.517,183.311,29.565,14.685,0.496694,f,1342259555
5906,3.520385,-46.877189,2.2074156000E+02,4.8896824000E+00,VFID5905,IC1048,HPESL160A_J144257.8+045325,red,220.740844,4.890351,0.000029,0.000029,3971.688,29.127,20.426,301.632,27.083,12.033,0.444311,f,1342261303
5950,1.883114,165.577611,1.8561340350E+02,4.5662732000E+00,VFID5949,NGC4303A,HPESL070A_J122227.2+043357,blue,185.613534,4.565767,0.000246,0.000245,213.725,12.042,null,49.413,13.924,9.195,0.660409,f,1342225538
5950,18.016426,86.130602,1.8561340350E+02,4.5662732000E+00,VFID5949,NGC4303A,HPESL160A_J122228.4+043400,red,185.618413,4.566611,0.000305,0.000304,412.673,9.874,5.390,56.510,32.427,null,0.000000,f,1342199758
5950,19.276681,87.204255,1.8561340350E+02,4.5662732000E+00,VFID5949,NGC4303A,HPESL100A_J122228.5+043400,green,185.618769,4.566534,0.000189,0.000189,351.537,15.810,11.024,72.568,24.737,12.892,0.521179,f,1342199758
5950,20.298582,93.348138,1.8561340350E+02,4.5662732000E+00,VFID5949,NGC4303A,HPESL160A_J122228.5+043357,red,185.619050,4.565944,0.000158,0.000158,427.176,8.633,6.900,59.456,30.155,20.562,0.681883,f,1342225538
5950,21.601515,-124.696932,1.8561340350E+02,4.5662732000E+00,VFID5949,NGC4303A,HPESL070A_J122226.0+043346,blue,185.608454,4.562858,0.000246,0.000245,156.742,6.088,null,62.093,25.599,null,0.000000,f,1342225538
5961,38.119494,5.547910,1.8547841400E+02,4.4737765000E+00,VFID5960,NGC4303,HPESL100A_J122155.0+042904,green,185.479441,4.484316,0.000069,0.000069,4234.596,16.147,3.796,980.645,45.307,29.704,0.655619,f,1342199758
5963,0.132905,114.442723,1.9331035800E+02,4.4633294000E+00,VFID5962,NGC4765,HPESL160A_J125314.4+042748,red,193.310392,4.463314,0.000020,0.000020,2335.114,42.397,25.946,104.941,25.920,14.779,0.570159,t,1342248060
5963,1.233755,-123.707828,1.9331035800E+02,4.4633294000E+00,VFID5962,NGC4765,HPESL070A_J125314.4+042747,blue,193.310072,4.463139,0.000014,0.000014,2049.078,164.391,15.686,61.568,12.414,null,0.000000,f,1342248060
5965,10.014346,102.870253,2.1835129500E+02,4.4504957000E+00,VFID5964,NGC5668,HPESL160A_J143324.9+042700,red,218.354015,4.449876,0.000268,0.000267,404.131,3.946,1.258,131.107,44.250,null,0.000000,f,1342259537
5965,18.038129,-19.645137,2.1835129500E+02,4.4504957000E+00,VFID5964,NGC5668,HPESL100A_J143323.9+042719,green,218.349605,4.455215,0.000205,0.000205,580.599,6.723,null,164.263,16.424,6.746,0.410732,f,1342259537
5965,21.394697,102.529534,2.1835129500E+02,4.4504957000E+00,VFID5964,NGC5668,HPESL100A_J143325.7+042657,green,218.357114,4.449206,0.000140,0.000140,361.118,4.238,null,158.081,16.975,null,0.000000,f,1342259537
5965,27.569246,169.557334,2.1835129500E+02,4.4504957000E+00,VFID5964,NGC5668,HPESL100A_J143324.6+042635,green,218.352687,4.442964,0.000156,0.000156,498.645,6.461,null,157.579,14.589,null,0.000000,f,1342259537
5965,31.099462,55.452020,2.1835129500E+02,4.4504957000E+00,VFID5964,NGC5668,HPESL100A_J143326.0+042719,green,218.358432,4.455395,0.000207,0.000206,438.818,7.132,null,171.738,18.623,null,0.000000,f,1342259537
5965,33.944872,-103.150675,2.1835129500E+02,4.4504957000E+00,VFID5964,NGC5668,HPESL100A_J143322.1+042654,green,218.342085,4.448350,0.000275,0.000274,274.536,4.271,null,123.683,28.520,null,0.000000,f,1342259537
5989,0.395097,133.742768,1.9395398700E+02,4.3041769000E+00,VFID5988,NGC4808,HPESL100A_J125548.9+041815,green,193.954067,4.304101,0.000041,0.000041,5890.025,15.682,null,892.948,31.813,11.725,0.368564,f,1342259146
5989,2.267826,118.909158,1.9395398700E+02,4.3041769000E+00,VFID5988,NGC4808,HPESL160A_J125549.0+041814,red,193.954540,4.303872,0.000067,0.000067,6968.264,20.910,12.714,747.689,41.864,18.546,0.443020,f,1342259146
5993,0.679377,-15.754854,1.8761160150E+02,4.2464920000E+00,VFID5992,NGC4480,HPESL160A_J123026.7+041448,red,187.611550,4.246674,0.000222,0.000223,1795.754,10.942,8.600,177.873,47.440,null,0.000000,f,1342199758
5993,2.932185,40.147313,1.8761160150E+02,4.2464920000E+00,VFID5992,NGC4480,HPESL160A_J123026.9+041450,red,187.612128,4.247115,0.000202,0.000202,1935.702,16.273,4.969,197.160,45.571,null,0.000000,f,1342258478
5993,14.114978,168.952507,1.8761160150E+02,4.2464920000E+00,VFID5992,NGC4480,HPESL160A_J123026.9+041434,red,187.612355,4.242644,0.000273,0.000273,2050.549,16.417,5.549,191.260,38.631,null,0.000000,f,1342258478
5996,0.822797,74.562756,1.8507250500E+02,4.2019622000E+00,VFID5995,UGC07387,HPESL100A_J122017.4+041207,green,185.072726,4.202023,0.000134,0.000134,463.139,29.916,20.517,62.278,32.541,12.256,0.376636,f,1342199758
5996,1.322392,56.264040,1.8507250500E+02,4.2019622000E+00,VFID5995,UGC07387,HPESL160A_J122017.4+041208,red,185.072811,4.202166,0.000111,0.000111,754.336,19.727,14.969,62.129,35.379,13.071,0.369450,f,1342199758
5996,3.801125,119.243462,1.8507250500E+02,4.2019622000E+00,VFID5995,UGC07387,HPESL160A_J122017.6+041205,red,185.073429,4.201446,0.000050,0.000049,895.610,19.506,17.815,74.313,32.288,11.532,0.357167,f,1342225532
5996,3.938684,76.064963,1.8507250500E+02,4.2019622000E+00,VFID5995,UGC07387,HPESL070A_J122017.6+041208,blue,185.073570,4.202226,0.000087,0.000087,170.434,8.896,9.578,78.592,16.053,6.785,0.422640,f,1342225532
5996,24.888653,-172.777261,1.8507250500E+02,4.2019622000E+00,VFID5995,UGC07387,HPESL070A_J122017.1+041142,blue,185.071633,4.195104,0.000140,0.000140,113.170,4.086,7.045,74.466,17.848,6.182,0.346389,f,1342225532
6018,3.622907,92.820051,1.8616434150E+02,3.9955141000E+00,VFID6017,PGC040408,HPESL100A_J122439.6+035944,green,186.165349,3.995465,0.000389,0.000388,81.320,8.980,5.151,44.589,27.721,10.186,0.367446,f,1342199758
6018,9.743468,-62.123380,1.8616434150E+02,3.9955141000E+00,VFID6017,PGC040408,HPESL160A_J122438.8+035948,red,186.161943,3.996780,0.000497,0.000497,121.177,5.778,5.341,40.092,41.678,null,0.000000,f,1342199758
6019,1.825257,100.971303,2.1501839700E+02,3.9927530000E+00,VFID6018,NGC5560,HPESL160A_J142004.5+035934,red,215.018896,3.992657,0.000044,0.000044,3403.009,31.517,19.162,218.223,49.096,12.168,0.247842,f,1342259545
6019,3.788621,102.091111,2.1501839700E+02,3.9927530000E+00,VFID6018,NGC5560,HPESL100A_J142004.6+035933,green,215.019429,3.992533,0.000016,0.000016,2747.230,33.956,14.613,228.209,15.893,7.440,0.468157,f,1342259545
6019,15.291412,-66.253802,2.1501839700E+02,3.9927530000E+00,VFID6018,NGC5560,HPESL100A_J142003.4+035940,green,215.014500,3.994463,0.000026,0.000026,2253.615,16.579,10.609,394.831,18.287,null,0.000000,f,1342259545
6024,16.946169,149.669912,1.8665027700E+02,3.9647883000E+00,VFID6023,NGC4412,HPESL070A_J122636.6+035739,blue,186.652660,3.960725,0.000051,0.000051,1878.638,10.780,null,199.998,19.179,null,0.000000,f,1342225544
6024,18.729073,-143.789620,1.8665027700E+02,3.9647883000E+00,VFID6023,NGC4412,HPESL070A_J122635.3+035738,blue,186.647196,3.960591,0.000060,0.000060,1016.938,6.294,null,187.363,21.881,null,0.000000,f,1342225544
6029,34.064504,96.028729,2.0706685950E+02,3.9508765000E+00,VFID6028,NGC5300,HPESL160A_J134818.3+035700,red,207.076292,3.949883,0.000258,0.000257,395.768,5.631,1.566,98.126,36.496,null,0.000000,f,1342261986
6029,37.517200,-103.454289,2.0706685950E+02,3.9508765000E+00,VFID6028,NGC5300,HPESL100A_J134813.6+035654,green,207.056700,3.948452,0.000142,0.000142,130.684,5.974,4.964,98.188,16.015,11.537,0.720398,f,1342261986
6049,5.186063,-13.515227,2.1750768000E+02,3.7728979000E+00,VFID6048,IC1022,HPESL100A_J143001.7+034627,green,217.507343,3.774299,0.000244,0.000244,247.621,10.886,null,73.800,23.765,null,0.000000,f,1342259166
6057,4.275767,123.838832,1.8525947100E+02,3.7220770000E+00,VFID6056,NGC4289,HPESL070A_J122102.5+034317,blue,185.260460,3.721416,0.000021,0.000021,942.344,35.858,21.593,120.247,16.155,5.468,0.338510,f,1342225534
6061,2.345462,103.846488,1.8428797200E+02,3.6829030000E+00,VFID6060,NGC4234,HPESL070A_J121709.2+034058,blue,184.288606,3.682747,0.000063,0.000063,1341.478,19.859,null,129.086,11.584,null,0.000000,f,1342225530
6061,9.279942,-94.431127,1.8428797200E+02,3.6829030000E+00,VFID6060,NGC4234,HPESL160A_J121708.5+034058,red,184.285397,3.682704,0.000053,0.000053,2493.133,22.981,19.762,191.633,34.313,null,0.000000,f,1342225530
6061,11.468090,-84.903452,1.8428797200E+02,3.6829030000E+00,VFID6060,NGC4234,HPESL160A_J121708.3+034059,red,184.284792,3.683186,0.000094,0.000094,2352.335,14.434,17.532,181.109,41.049,null,0.000000,f,1342199758
6061,13.036890,-86.211726,1.8428797200E+02,3.6829030000E+00,VFID6060,NGC4234,HPESL100A_J121708.2+034059,green,184.284351,3.683142,0.000062,0.000062,2037.664,35.703,25.604,185.394,36.035,null,0.000000,f,1342199758
6061,19.083088,-138.110932,1.8428797200E+02,3.6829030000E+00,VFID6060,NGC4234,HPESL070A_J121708.2+034044,blue,184.284425,3.678957,0.000051,0.000051,1017.452,5.585,null,231.076,15.530,null,0.000000,f,1342225530
6092,1.494252,-41.797027,2.1530457150E+02,3.4358432000E+00,VFID6091,NGC5577,HPESL160A_J142113.0+032610,red,215.304294,3.436153,0.000168,0.000168,1200.614,15.072,8.754,128.811,45.033,19.237,0.427189,f,1342259543
6092,30.100858,-117.625628,2.1530457150E+02,3.4358432000E+00,VFID6091,NGC5577,HPESL160A_J142111.3+032555,red,215.297150,3.431966,0.000241,0.000241,1034.839,13.003,6.635,118.607,30.527,null,0.000000,f,1342259543
6094,1.808842,-77.787623,1.8649360950E+02,3.4296676000E+00,VFID6093,UGC07522,HPESL100A_J122558.3+032547,green,186.493118,3.429774,0.000054,0.000054,725.892,11.197,6.950,175.669,27.583,6.979,0.253003,f,1342258488
6094,29.238310,111.126250,1.8649360950E+02,3.4296676000E+00,VFID6093,UGC07522,HPESL100A_J122600.2+032536,green,186.501199,3.426740,0.000077,0.000077,573.759,8.475,6.243,125.737,17.606,null,0.000000,f,1342258488
6094,31.046397,129.545189,1.8649360950E+02,3.4296676000E+00,VFID6093,UGC07522,HPESL100A_J122600.0+032527,green,186.500272,3.424177,0.000106,0.000106,602.693,10.831,null,121.914,15.349,null,0.000000,f,1342258488
6099,3.190207,26.265956,2.1957547800E+02,3.4103085000E+00,VFID6098,NGC5692,HPESL100A_J143818.2+032440,green,219.575871,3.411103,0.000026,0.000026,2486.491,101.138,null,74.455,14.890,null,0.000000,f,1342259535
6170,24.484985,169.056282,2.2259536800E+02,2.9583558000E+00,VFID6169,PGC1241857,HPESL100A_J145023.2+025706,green,222.596661,2.951678,0.000478,0.000477,196.159,4.678,3.264,117.505,30.763,null,0.000000,f,1342190254
6180,1.483162,23.870112,1.9381472100E+02,2.8966172000E+00,VFID6179,NGC4799,HPESL160A_J125515.5+025349,red,193.814888,2.896994,0.000046,0.000046,2987.675,64.489,24.563,95.967,28.523,11.833,0.414872,f,1342259318
6180,3.263418,-61.332285,1.9381472100E+02,2.8966172000E+00,VFID6179,NGC4799,HPESL100A_J125515.3+025349,green,193.813925,2.897052,0.000025,0.000025,2590.542,93.742,null,82.445,19.812,null,0.000000,f,1342259318
6183,37.268641,-74.003158,1.8204633600E+02,2.8783017000E+00,VFID6182,NGC4123,HPESL100A_J120808.7+025252,green,182.036372,2.881155,0.000087,0.000087,665.195,1.866,null,910.052,21.818,null,0.000000,f,1342258070
6186,5.222770,-6.863213,1.9245932400E+02,2.8518612000E+00,VFID6185,UGC07982,HPESL100A_J124950.2+025112,green,192.459150,2.853302,0.000121,0.000121,461.850,11.714,null,101.404,15.385,null,0.000000,f,1342259138
6186,10.297624,178.082648,1.9245932400E+02,2.8518612000E+00,VFID6185,UGC07982,HPESL100A_J124950.2+025056,green,192.459420,2.849002,0.000132,0.000132,471.790,9.634,null,116.022,15.476,null,0.000000,f,1342259138
6186,37.325443,-179.734786,1.9245932400E+02,2.8518612000E+00,VFID6185,UGC07982,HPESL100A_J124950.2+025029,green,192.459276,2.841493,0.000187,0.000187,289.378,8.395,null,84.360,13.952,null,0.000000,f,1342259138
6205,5.223281,135.776954,1.8190362600E+02,2.6920426000E+00,VFID6204,NGC4116,HPESL160A_J120737.1+024128,red,181.904639,2.691003,0.000124,0.000124,1014.564,12.817,4.492,143.509,49.861,11.994,0.240554,f,1342258072
6205,5.898048,136.280435,1.8190362600E+02,2.6920426000E+00,VFID6204,NGC4116,HPESL100A_J120737.1+024127,green,181.904760,2.690859,0.000030,0.000030,1001.944,18.127,8.044,166.509,13.891,7.569,0.544913,f,1342258072
6205,36.145292,139.680364,1.8190362600E+02,2.6920426000E+00,VFID6204,NGC4116,HPESL100A_J120738.4+024104,green,181.910130,2.684387,0.000121,0.000121,622.962,8.919,null,173.433,31.431,null,0.000000,f,1342258072
6234,39.158022,71.797458,2.1550021200E+02,2.5728143000E+00,VFID6233,PGC1231137,HPESL100A_J142202.5+023434,green,215.510555,2.576212,0.000490,0.000489,38.872,3.690,2.396,93.893,37.527,null,0.000000,f,1342189691
6248,1.025368,63.274910,1.8674369400E+02,2.4943990000E+00,VFID6247,NGC4409,HPESL160A_J122658.5+022940,red,186.743949,2.494527,0.000082,0.000082,3625.710,17.994,9.548,398.729,52.147,20.379,0.390792,f,1342258482
6248,16.384885,-175.031749,1.8674369400E+02,2.4943990000E+00,VFID6247,NGC4409,HPESL100A_J122658.3+022924,green,186.743299,2.489865,0.000078,0.000078,2763.736,13.222,null,435.992,18.157,null,0.000000,f,1342258482
6272,8.122151,-90.735938,1.8856216650E+02,2.2964434000E+00,VFID6271,PGC041802,HPESL070A_J123414.3+021747,blue,188.559909,2.296414,0.000180,0.000180,26.314,6.226,1.671,13.195,24.257,null,0.000000,f,1342212640
6273,5.214287,-41.871180,2.1942118800E+02,2.2908930000E+00,VFID6272,NGC5690,HPESL100A_J143740.8+021731,green,219.420220,2.291972,0.000132,0.000132,7499.895,33.656,19.773,916.487,39.645,13.433,0.338834,f,1342189845
6273,6.304181,-50.421298,2.1942118800E+02,2.2908930000E+00,VFID6272,NGC5690,HPESL160A_J143740.7+021731,red,219.419837,2.292009,0.000125,0.000125,8860.887,6.518,11.893,870.225,48.642,15.203,0.312545,f,1342189845
6307,11.530922,-154.254550,2.0158257300E+02,2.1005528000E+00,VFID6306,NGC5147,HPESL100A_J132619.4+020552,green,201.581181,2.097668,0.000105,0.000105,1013.789,8.265,null,295.002,18.978,null,0.000000,f,1342261455
6307,26.551849,87.371642,2.0158257300E+02,2.1005528000E+00,VFID6306,NGC5147,HPESL100A_J132621.5+020603,green,201.589946,2.100891,0.000066,0.000066,1883.444,13.310,null,338.337,25.691,null,0.000000,f,1342261455
6341,0.889016,-41.034133,2.2123306200E+02,1.9549057000E+00,VFID6340,NGC5746,HPESL100A_J144455.9+015718,green,221.232900,1.955092,0.000130,0.000130,2399.814,27.805,17.037,317.843,32.410,15.591,0.481059,f,1342190254
6341,1.097304,-37.449086,2.2123306200E+02,1.9549057000E+00,VFID6340,NGC5746,HPESL160A_J144455.8+015719,red,221.232877,1.955148,0.000158,0.000158,3828.292,11.600,8.059,313.803,39.647,19.138,0.482715,f,1342190254
6381,2.786456,100.234684,2.1586308750E+02,1.7262628000E+00,VFID6380,UGC09215,HPESL100A_J142327.3+014334,green,215.863850,1.726125,0.000027,0.000027,1111.313,32.434,16.754,118.994,14.041,7.982,0.568487,f,1342259164
6451,24.023451,-89.283309,1.8299295900E+02,1.4929516000E+00,VFID6450,GAMA220751,HPESL160A_J121156.7+012935,red,182.986284,1.493035,0.000494,0.000494,33.712,3.022,2.637,10.090,43.128,9.845,0.228279,t,1342257065
6457,4.079263,144.868504,1.9266241950E+02,1.4643715000E+00,VFID6456,UGC07991,HPESL100A_J125039.1+012748,green,192.663072,1.463445,0.000146,0.000146,232.297,8.496,6.488,79.029,20.254,8.329,0.411218,f,1342259132
6457,10.784456,-2.696457,1.9266241950E+02,1.4643715000E+00,VFID6456,UGC07991,HPESL160A_J125038.9+012803,red,192.662279,1.467364,0.000251,0.000251,364.857,8.216,2.629,70.261,28.632,null,0.000000,f,1342259132
6481,16.285539,136.767304,1.9333844400E+02,1.2691163000E+00,VFID6480,NGC4771,HPESL100A_J125321.9+011557,green,193.341543,1.265820,0.000087,0.000087,1025.238,10.307,null,241.564,13.907,null,0.000000,f,1342259130
6481,32.312034,133.714564,1.9333844400E+02,1.2691163000E+00,VFID6480,NGC4771,HPESL100A_J125322.7+011546,green,193.344933,1.262914,0.000160,0.000160,759.925,10.657,null,137.649,17.246,null,0.000000,f,1342259130
6575,2.648262,-73.130703,2.1715751250E+02,5.5308190000E-01,VFID6574,PGC051719,HPESL160A_J142837.6+003312,red,217.156808,0.553295,0.000371,0.000371,409.871,6.576,8.039,111.277,28.420,15.510,0.545759,f,1342189845
6575,3.508232,44.904771,2.1715751250E+02,5.5308190000E-01,VFID6574,PGC051719,HPESL100A_J142837.9+003314,green,217.158200,0.553772,0.000239,0.000239,301.461,13.507,10.134,120.339,22.488,9.022,0.401214,f,1342189691
6604,1.794326,106.759504,2.1811874250E+02,2.9402980000E-01,VFID6603,UGC09348,HPESL160A_J143228.6+001738,red,218.119220,0.293886,0.000245,0.000245,854.405,9.649,16.023,134.180,35.037,10.880,0.310520,f,1342189845
6620,4.662872,30.124224,1.8818948250E+02,1.1453020000E-01,VFID6619,NGC4437,HPESL160A_J123245.6+000656,red,188.190133,0.115651,0.000020,0.000020,4739.185,25.582,6.780,387.639,34.362,17.649,0.513605,f,1342258820
6620,37.392336,83.645180,1.8818948250E+02,1.1453020000E-01,VFID6619,NGC4437,HPESL100A_J123247.9+000656,green,188.199805,0.115680,0.000036,0.000036,1590.710,8.796,null,352.269,26.190,15.638,0.597104,f,1342258820
6624,28.393975,18.174091,1.8306138000E+02,7.2308900000E-02,VFID6623,PGC038886,HPESL100A_J121215.3+000447,green,183.063840,0.079803,0.000476,0.000476,92.229,3.395,2.662,108.484,25.264,null,0.000000,f,1342211317
6640,19.151022,-65.301329,1.8019875150E+02,-2.3355800000E-02,VFID6639,UGC06998,HPESL100A_J120046.5-000116,green,180.193918,-0.021133,0.000420,0.000420,79.539,3.889,3.610,99.192,52.084,null,0.000000,f,1342200121
6644,1.348455,38.216769,1.9524434250E+02,-2.7573200000E-02,VFID6643,NGC4904,HPESL160A_J130058.7-000138,red,195.244574,-0.027279,0.000043,0.000043,2709.735,26.762,10.287,216.085,27.032,12.622,0.466942,f,1342259310
6644,1.911584,44.277875,1.9524434250E+02,-2.7573200000E-02,VFID6643,NGC4904,HPESL100A_J130058.7-000138,green,195.244713,-0.027193,0.000014,0.000014,2828.891,39.760,13.930,207.053,14.590,7.316,0.501443,f,1342259310
6646,15.643938,137.958881,1.6645312200E+02,-3.4759400000E-02,VFID6645,NGC3521,HPESL100A_J110549.4-000217,green,166.456032,-0.037987,0.000038,0.000038,2267.968,3.929,null,1504.454,21.137,null,0.000000,f,1342210461
6646,21.161653,-21.783002,1.6645312200E+02,-3.4759400000E-02,VFID6645,NGC3521,HPESL070A_J110548.2-000145,blue,166.450941,-0.029301,0.000037,0.000037,3446.304,3.765,null,1031.146,15.174,9.858,0.649647,f,1342210460
6646,21.167169,-24.833220,1.6645312200E+02,-3.4759400000E-02,VFID6645,NGC3521,HPESL160A_J110548.1-000146,red,166.450653,-0.029423,0.000023,0.000023,6631.619,13.208,1.596,1187.332,29.519,26.180,0.886890,t,1342210460
6646,28.470048,167.271426,1.6645312200E+02,-3.4759400000E-02,VFID6645,NGC3521,HPESL160A_J110549.1-000233,red,166.454864,-0.042473,0.000024,0.000024,6686.528,12.641,1.490,1190.358,27.814,20.746,0.745882,t,1342210460
6646,30.907604,28.871778,1.6645312200E+02,-3.4759400000E-02,VFID6645,NGC3521,HPESL100A_J110549.7-000138,green,166.457267,-0.027241,0.000015,0.000015,4679.762,6.522,2.302,1730.456,14.587,10.157,0.696283,f,1342210461
6646,31.731578,108.087296,1.6645312200E+02,-3.4759400000E-02,VFID6645,NGC3521,HPESL100A_J110550.7-000215,green,166.461501,-0.037496,0.000047,0.000047,4322.761,6.223,null,1339.200,26.538,null,0.000000,f,1342210461
6668,1.308152,-56.462682,2.2154635950E+02,-2.2297150000E-01,VFID6667,NGC5750,HPESL160A_J144611.0-001322,red,221.546057,-0.222771,0.000273,0.000273,1047.247,8.781,5.463,147.865,28.565,11.488,0.402159,f,1342190254
