VFID,RA,DEC,vr,radius,radius_flag,objname,PGC,NSAIDV1,NSAIDV0,AGC,NEDname,HLflag,NSAV1flag,NSAV0flag,A100flag,VFID_V1,COflag,HAflag,HAobsflag,Z0MGSflag,Steerflag,unwiseflag,prefix
VFID0108,115.0014,71.135201,2457.5,36.65399169921875,True,UGC03940,21520,0,0,0,UGC 03940,True,False,False,False,VFID0108,False,False,False,False,True,False,VFID0108-UGC03940
VFID0109,261.630336,71.096297,1162.7,67.47164154052734,True,NGC6395,60291,687972,167376,0,NGC 6395,True,True,True,False,VFID0109,False,False,False,True,True,True,VFID0109-NGC6395
VFID0110,106.409334,71.0703889,3245.8,56.77030944824219,True,UGC03644,20133,0,0,0,UGC 03644,True,False,False,False,VFID0110,False,False,False,True,True,False,VFID0110-UGC03644
VFID0111,273.7528665,71.0054647,1512.1,27.804895401000977,True,UGC11193,61641,0,0,0,UGC 11193,True,False,False,False,VFID0111,False,False,False,True,True,False,VFID0111-UGC11193
VFID0112,105.67287449999999,70.9706111,3274.8,29.52033233642578,True,UGC03626,20048,0,0,0,UGC 03626,True,False,False,False,VFID0112,False,False,False,True,True,False,VFID0112-UGC03626
VFID0113,156.02741699999999,70.8822121,1011.2,78.54548645019531,True,UGC05612,30484,0,0,0,UGC 05612,True,False,False,False,VFID0113,False,False,False,True,True,False,VFID0113-UGC05612
VFID0114,114.549633,70.8521431,2486.8,21.238372802734375,True,UGC03921,21451,0,0,0,UGC 03921,True,False,False,False,VFID0114,False,False,False,False,True,False,VFID0114-UGC03921
VFID0115,184.3597605,70.8024473,2039.0,56.12046432495117,True,NGC4250,39414,0,0,0,NGC 4250,True,False,False,False,VFID0115,False,False,False,True,True,False,VFID0115-NGC4250
VFID0116,191.0301315,70.78977,1800.0,27.933237075805664,True,PGC042888,42888,0,0,0,WISEA J124406.87+704717.1,True,False,False,False,VFID0116,False,False,False,False,True,False,VFID0116-WISEAJ124406.87+704717.1
VFID0117,251.1448695,70.7803589,1279.7,54.591026306152344,True,NGC6236,58891,0,0,0,NGC 6236,True,False,False,False,VFID0117,False,False,False,True,True,False,VFID0117-NGC6236
VFID0118,140.276667,70.6983056,838.1,18.49785041809082,True,PGC026462,26462,0,0,0,VII Zw 274,True,False,False,False,VFID0118,False,False,False,False,True,False,VFID0118-VIIZw274
VFID0119,170.4290835,70.6476389,2571.0,26.370676040649414,True,UGC06371,34834,0,0,0,UGC 06371,True,False,False,False,VFID0119,False,False,False,True,True,False,VFID0119-UGC06371
VFID0120,152.20977,70.6336035,1290.3,51.064754486083984,True,UGC05455,29506,623933,136639,0,UGC 05455,True,True,True,False,VFID0120,False,False,False,False,True,True,VFID0120-UGC05455
VFID0121,173.513709,70.5936667,2608.0,10.402105331420898,True,PGC2737130,2737130,0,0,0,WISEA J113403.24+703537.7,True,False,False,False,VFID0121,False,False,False,False,True,False,VFID0121-WISEAJ113403.24+703537.7
VFID0122,173.98879200000002,70.5356348,2695.8,106.19920349121094,True,NGC3735,35869,0,0,0,NGC 3735,True,False,False,False,VFID0122,False,False,False,True,True,True,VFID0122-NGC3735
VFID0123,201.057084,70.5316667,3084.0,29.793481826782227,True,UGC08434,46846,0,0,0,UGC 08434,True,False,False,False,VFID0123,False,False,False,True,True,False,VFID0123-UGC08434
VFID0124,278.70946349999997,70.5238708,488.8999938964844,98.65547943115234,True,NGC6689,62077,0,0,0,NGC 6689,True,False,False,False,VFID0124,False,False,False,True,True,False,VFID0124-NGC6689
VFID0125,109.473333,70.5190556,2953.0,32.14558029174805,True,UGC03771,20604,0,0,0,UGC 03771,True,False,False,False,VFID0125,False,False,False,True,True,False,VFID0125-UGC03771
VFID0126,182.59215,70.515404,2124.0,43.66377258300781,True,UGC07164,38724,0,0,0,UGC 07164,True,False,False,False,VFID0126,False,False,False,False,True,False,VFID0126-UGC07164
VFID0127,200.72555999999997,70.5144644,3136.2,30.0,True,NGC5144,46742,0,0,0,NGC 5144,True,False,False,False,VFID0127,False,False,False,True,True,False,VFID0127-NGC5144
VFID0128,254.08095,70.4468,1326.4,23.93984031677246,True,UGC10636,59278,0,0,0,UGC 10636,True,False,False,False,VFID0128,False,False,False,False,True,False,VFID0128-UGC10636
VFID0129,182.5251,70.403603,2105.0,26.128908157348633,True,UGC07160,38600,0,0,0,UGC 07160,True,False,False,False,VFID0129,False,False,False,False,True,False,VFID0129-UGC07160
VFID0130,173.2911255,70.3901111,2595.3,18.88518524169922,True,UGC06532,35661,0,0,0,UGC 06532,True,False,False,False,VFID0130,False,False,False,True,True,False,VFID0130-UGC06532
VFID0131,182.62758300000002,70.3693727,2101.2,23.995027542114258,True,UGC07168,38730,0,0,0,UGC 07168,True,False,False,False,VFID0131,False,False,False,True,True,False,VFID0131-UGC07168
VFID0132,151.378467,70.3644428,353.20001220703125,33.12235641479492,True,UGC05423,29284,0,0,0,UGC 05423,True,False,False,False,VFID0132,False,False,False,True,True,False,VFID0132-UGC05423
VFID0133,251.59164,70.3587684,1131.6,36.90806198120117,True,NGC6237,58864,0,0,0,NGC 6237,True,False,False,False,VFID0133,False,False,False,True,True,False,VFID0133-NGC6237
VFID0134,186.10368300000002,70.3342222,465.79998779296875,34.444602966308594,True,UGC07490,40367,0,0,0,UGC 07490,True,False,False,False,VFID0134,False,False,False,True,True,False,VFID0134-UGC07490
VFID0135,255.10935,70.290901,441.79998779296875,36.40166473388672,True,UGC10669,59410,0,0,0,UGC 10669,True,False,False,False,VFID0135,False,False,False,False,True,False,VFID0135-UGC10669
VFID0136,275.7223425,70.2253535,1506.1,12.277819633483887,True,PGC061798,61798,0,0,0,KAZ 201,True,False,False,False,VFID0136,False,False,False,False,True,False,VFID0136-KAZ201
VFID0137,157.60279200000002,70.0515889,1920.1,92.7088623046875,True,UGC05688,30983,0,0,0,UGC 05688,True,False,False,False,VFID0137,False,False,False,True,True,False,VFID0137-UGC05688
VFID0138,239.9878755,69.9960833,989.0,11.043869018554688,True,PGC056622,56622,0,0,0,KAZ 055,True,False,False,False,VFID0138,False,False,False,False,True,False,VFID0138-KAZ055
VFID0139,126.37185,69.899696,2225.0,26.06881332397461,True,UGC04378,23635,0,0,0,UGC 04378,True,False,False,False,VFID0139,False,False,False,False,True,False,VFID0139-UGC04378
VFID0140,253.238235,69.882202,1279.0,25.82981300354004,True,UGC10609,59185,0,0,0,UGC 10609,True,False,False,False,VFID0140,False,False,False,False,True,False,VFID0140-UGC10609
VFID0141,176.123958,69.7297778,2703.4,21.533828735351562,True,UGC06711,36542,663061,160480,0,UGC 06711,True,True,True,False,VFID0141,False,False,False,True,True,True,VFID0141-UGC06711
VFID0142,160.36000049999998,69.7061111,2972.3,25.183799743652344,True,UGC05809,31838,0,0,0,UGC 05809,True,False,False,False,VFID0142,False,False,False,True,True,False,VFID0142-UGC05809
VFID0143,170.529897,69.6336709,1307.3,59.036590576171875,True,UGC06378,34869,0,0,0,UGC 06378,True,False,False,False,VFID0143,False,False,False,True,True,False,VFID0143-UGC06378
VFID0144,103.8786255,69.5629722,1206.1,63.55083465576172,True,UGC03580,19867,0,0,0,UGC 03580,True,False,False,False,VFID0144,False,False,False,True,True,False,VFID0144-UGC03580
VFID0145,182.129217,69.5448873,2246.3,47.11088562011719,True,NGC4120,38553,627828,140825,0,NGC 4120,True,True,True,False,VFID0145,False,False,False,True,True,True,VFID0145-NGC4120
VFID0146,272.037708,69.5023333,1618.0,9.730188369750977,True,PGC061437,61437,0,0,0,KAZ 186,True,False,False,False,VFID0146,False,False,False,False,True,False,VFID0146-KAZ186
VFID0147,135.951666,69.4871667,2200.0,19.63908576965332,True,UGC04739,25448,0,0,0,UGC 04739,True,False,False,False,VFID0147,False,False,False,True,True,False,VFID0147-UGC04739
VFID0148,257.019447,69.464317,490.70001220703125,90.80738830566406,True,UGC10736,59668,0,0,0,UGC 10736,True,False,False,False,VFID0148,False,False,False,True,True,False,VFID0148-UGC10736
VFID0149,171.044667,69.4130833,1573.3,43.66377258300781,True,NGC3654,35025,0,0,0,NGC 3654,True,False,False,False,VFID0149,False,False,False,True,True,False,VFID0149-NGC3654
VFID0150,146.31578100000002,69.3902517,570.6,46.67897033691406,True,PGC027949,27949,623400,157419,0,SDSS J094515.30+692325.9,True,True,True,False,VFID0150,False,False,False,False,True,True,VFID0150-SDSSJ094515.30+692325.9
VFID0151,176.7058335,69.3836389,1431.1,61.111263275146484,True,NGC3879,36743,0,0,0,NGC 3879,True,False,False,False,VFID0151,False,False,False,True,True,True,VFID0151-NGC3879
VFID0152,124.1604,69.347,1054.0,30.0,False,PGC2807126,2807126,0,0,0,WISEA J081637.54+692052.6,True,False,False,False,VFID0152,False,False,False,False,True,False,VFID0152-WISEAJ081637.54+692052.6
VFID0153,180.373458,69.3239167,2368.3,43.36319351196289,True,NGC4034,37935,627644,140621,0,NGC 4034,True,True,True,False,VFID0153,False,False,False,True,True,True,VFID0153-NGC4034
VFID0154,149.794716,69.2579829,1217.7,19.23628807067871,True,PGC028848,28848,404349,83658,0,KUG 0955+694,True,True,True,False,VFID0154,False,False,False,False,True,True,VFID0154-KUG0955+694
VFID0155,139.826811,69.2033065,696.8,97.07809448242188,True,NGC2787,26341,0,0,0,NGC 2787,True,False,False,False,VFID0155,False,False,False,True,True,False,VFID0155-NGC2787
VFID0156,154.97050199999998,69.1885825,557.0,30.0,False,[CKT2009]D1019+69,5056940,0,0,0,WISEA J101952.44+691119.7,True,False,False,False,VFID0156,False,False,False,False,True,True,VFID0156-WISEAJ101952.44+691119.7
VFID0157,176.91858000000002,69.1040866,1460.2,39.54770278930664,True,UGC06764,36787,0,0,0,UGC 06764,True,False,False,False,VFID0157,False,False,False,False,True,True,VFID0157-UGC06764
VFID0158,203.274417,68.8603333,1500.0,11.484742164611816,True,PGC047710,47710,0,0,0,UGCA 362,True,False,False,False,VFID0158,False,False,False,False,True,False,VFID0158-UGCA362
VFID0159,159.37044300000002,68.8194989,1824.1,52.495399475097656,True,UGC05765,31560,0,0,0,UGC 05765,True,False,False,False,VFID0159,False,False,False,True,True,False,VFID0159-UGC05765
VFID0160,182.134791,68.7676111,2336.6,66.24014282226562,True,NGC4128,38555,627830,140827,0,NGC 4128,True,True,True,False,VFID0160,False,False,False,True,True,True,VFID0160-NGC4128
VFID0161,146.554182,68.7153262,1187.0,30.0,False,[CKT2009]D0946+68,5056945,0,0,0,PGC1 5056945 GROUP,True,False,False,False,VFID0161,False,False,False,False,True,False,VFID0161-PGC15056945GROUP
VFID0162,182.5162365,68.6948427,2450.9,3.7163896560668945,True,SDSSJ121003.98+684141.9,4017876,61982,0,0,SDSS J121003.87+684140.9,True,True,False,False,VFID0162,False,False,False,False,True,True,VFID0162-SDSSJ121003.87+684140.9
VFID0163,141.2987505,68.3831944,631.2,25.534141540527344,True,UGC04998,26705,0,0,0,UGC 04998,True,False,False,False,VFID0163,False,False,False,False,True,False,VFID0163-UGC04998
VFID0164,109.5178335,68.3426944,2660.0,30.0,False,PGC020611,20611,0,0,0,CGCG 309-028,True,False,False,False,VFID0164,False,False,False,True,True,False,VFID0164-CGCG309-028
VFID0165,244.15470450000004,68.2025725,1119.2,27.486614227294922,True,IC1218,57699,0,0,0,IC 1218,True,False,False,False,VFID0165,False,False,False,True,True,False,VFID0165-IC1218
VFID0166,275.48500049999996,68.1287778,2640.3,32.14558029174805,True,UGC11222,61776,0,0,0,UGC 11222,True,False,False,False,VFID0166,False,False,False,True,True,False,VFID0166-UGC11222
VFID0167,194.0666505,68.1128873,1878.6,12.592769622802734,True,PGC2712133,2712133,62732,13083,0,WISEA J125616.06+680646.0,True,True,True,False,VFID0167,False,False,False,False,True,True,VFID0167-WISEAJ125616.06+680646.0
VFID0168,207.06951750000002,68.0849644,1780.6,71.9649887084961,True,UGC08737,48953,0,0,0,UGC 08737,True,False,False,False,VFID0168,False,False,False,True,True,False,VFID0168-UGC08737
VFID0169,163.1712495,67.9888889,1115.8,50.13271713256836,True,UGC05979,32649,0,0,0,UGC 05979,True,False,False,False,VFID0169,False,False,False,True,True,False,VFID0169-UGC05979
VFID0170,277.6658745,67.9870278,2584.6,56.3795051574707,True,NGC6667,61972,0,0,0,NGC 6667,True,False,False,False,VFID0170,False,False,False,True,True,False,VFID0170-NGC6667
VFID0171,108.9741135,67.9838295,1154.1,50.36412048339844,True,UGC03749,20526,0,0,0,UGC 03749,True,False,False,False,VFID0171,False,False,False,True,True,False,VFID0171-UGC03749
VFID0172,176.1626415,67.9558478,2706.4,21.238372802734375,True,UGC06714,36555,61602,12979,0,UGC 06714,True,True,True,False,VFID0172,False,False,False,True,True,True,VFID0172-UGC06714
VFID0173,182.962833,67.9286385,2544.9,26.73752784729004,True,UGC07195,38849,0,140894,0,UGC 07195,True,False,True,False,VFID0173,False,False,False,True,True,True,VFID0173-UGC07195
VFID0174,205.273875,67.6721389,3134.0,35.819644927978516,True,NGC5283,48425,0,0,0,NGC 5283,True,False,False,False,VFID0174,False,False,False,True,True,False,VFID0174-NGC5283
VFID0175,202.0788375,67.631641,991.9,30.557741165161133,True,UGC08509,47455,63085,13105,0,UGC 08509,True,True,True,False,VFID0175,False,False,False,False,True,True,VFID0175-UGC08509
VFID0176,266.06179199999997,67.6194444,1462.0,32.44301986694336,True,UGC10974,60778,634522,148197,0,NGC 6470,True,True,True,False,VFID0176,False,False,False,True,True,True,VFID0176-NGC6470
VFID0177,181.6186545,67.4907164,2325.0,11.197504997253418,True,PGC3140980,3140980,61989,13024,0,SHOC 362,True,True,True,False,VFID0177,False,False,False,False,True,True,VFID0177-SHOC362
VFID0178,186.070971,67.4400042,1315.3,19.147905349731445,True,PGC040349,40349,667561,161666,0,UGCA 280,True,True,True,False,VFID0178,False,False,False,False,True,True,VFID0178-UGCA280
VFID0179,256.3014165,67.4199722,1109.0,11.725226402282715,True,PGC059579,59579,0,0,0,KAZ 118,True,False,False,False,VFID0179,False,False,False,False,True,False,VFID0179-KAZ118
VFID0180,141.6526275,67.4112907,1830.7,45.348541259765625,True,SDSSJ092636.62+672440.8,5064889,404004,0,0,SDSS J092636.63+672440.6,True,True,False,False,VFID0180,False,False,False,False,True,True,VFID0180-SDSSJ092636.63+672440.6
VFID0181,181.94847000000001,67.3837847,2325.7,19.593915939331055,True,PGC038504,38504,665650,161092,0,UGCA 272,True,True,True,False,VFID0181,False,False,False,True,True,True,VFID0181-UGCA272
VFID0182,266.623341,67.3381693,1462.9,27.486614227294922,True,UGC10991,60832,0,0,0,UGC 10991,True,False,False,False,VFID0182,False,False,False,False,True,False,VFID0182-UGC10991
VFID0183,245.46023250000002,67.2930768,1001.0,31.558856964111328,True,UGC10369,57926,0,0,0,UGC 10369,True,False,False,False,VFID0183,False,False,False,True,True,False,VFID0183-UGC10369
VFID0184,235.4496,67.253799,427.5,43.5633430480957,True,UGC09992,55809,0,0,0,UGC 09992,True,False,False,False,VFID0184,False,False,False,True,True,False,VFID0184-UGC09992
VFID0185,181.45697850000002,67.2520606,2266.7,38.381439208984375,True,NGC4108A,38343,61822,13006,0,NGC 4108A,True,True,True,False,VFID0185,False,False,False,True,True,True,VFID0185-NGC4108A
VFID0186,180.345534,67.2453981,2268.9,9.059855461120605,True,PGC2697093,2697093,61867,13014,0,WISEA J120123.00+671442.7,True,True,True,False,VFID0186,False,False,False,False,True,True,VFID0186-WISEAJ120123.00+671442.7
VFID0187,170.051565,67.2416283,1302.2,37.421504974365234,True,NGC3622,34692,659260,159631,0,NGC 3622,True,True,True,False,VFID0187,False,False,False,True,True,True,VFID0187-NGC3622
VFID0188,181.7981835,67.2352346,2671.2,39.913631439208984,True,NGC4108B,38461,61826,13008,0,NGC 4108B,True,True,True,False,VFID0188,False,False,False,True,True,True,VFID0188-NGC4108B
VFID0189,181.684764,67.1628529,2557.2,48.76646423339844,True,NGC4108,38423,665548,161063,0,NGC 4108,True,True,True,False,VFID0189,False,False,False,True,True,True,VFID0189-NGC4108
VFID0190,184.487625,67.0966552,1205.0,10.595495223999023,True,SDSSJ121756.97+670547.7,4002232,61751,12993,0,WISEA J121756.97+670547.0,True,True,True,False,VFID0190,False,False,False,False,True,True,VFID0190-WISEAJ121756.97+670547.0
VFID0191,181.3248015,66.9598163,2552.4,12.91579818725586,True,PGC2693220,2693220,61842,13013,0,2MASX J12051783+6657358,True,True,True,False,VFID0191,False,False,False,False,True,True,VFID0191-2MASXJ12051783+6657358
VFID0192,157.21905,66.806198,1133.1,37.3354377746582,True,UGC05671,30853,0,0,0,UGC 05671,True,False,False,False,VFID0192,False,False,False,False,True,False,VFID0192-UGC05671
VFID0193,181.444602,66.744559,1423.8,21.043659210205078,True,PGC038360,38360,61829,13010,0,MCG +11-15-020,True,True,True,False,VFID0193,False,False,False,False,True,True,VFID0193-MCG+11-15-020
VFID0194,171.92164200000002,66.5898139,1522.6,67.00716400146484,True,NGC3682,35266,626572,139446,0,NGC 3682,True,True,True,False,VFID0194,False,False,False,True,True,True,VFID0194-NGC3682
VFID0195,191.684187,66.4658345,1446.5,7.4322662353515625,True,PGC2687514,2687514,62669,13080,0,WISEA J124644.13+662757.3,True,True,True,False,VFID0195,False,False,False,False,True,True,VFID0195-WISEAJ124644.13+662757.3
VFID0196,188.006316,66.3326096,2285.7,61.676719665527344,True,NGC4513,41527,62120,13040,0,NGC 4513,True,True,True,False,VFID0196,False,False,False,True,True,True,VFID0196-NGC4513
VFID0197,181.6611345,66.3095868,1173.5,18.712045669555664,True,SDSSJ120638.66+661834.3,4567536,61831,13011,0,SDSS J120638.66+661834.3,True,True,True,False,VFID0197,False,False,False,False,True,True,VFID0197-SDSSJ120638.66+661834.3
VFID0198,204.01084649999999,66.3025188,3073.2,31.631607055664062,True,UGC08604,47988,676365,163755,0,UGC 08604,True,True,True,False,VFID0198,False,False,False,True,True,True,VFID0198-UGC08604
VFID0199,142.8726931288895,66.27463899705693,870.6446533203125,72.26679992675781,True,,-1000,403938,83521,0,WISEA J093129.64+661631.4,False,True,True,False,VFID0199,False,False,False,False,True,True,VFID0199-WISEAJ093129.64+661631.4
VFID0200,183.9994935,66.2308374,1315.0,55.478057861328125,True,NGC4221,39266,91692,19303,0,NGC 4221,True,True,True,False,VFID0200,False,False,False,True,True,True,VFID0200-NGC4221
VFID0201,141.465528,66.1690179,1691.1,25.06972312927246,True,SDSSJ092551.72+661008.5,5065035,403754,83493,0,WISEA J092551.83+661008.3,True,True,True,False,VFID0201,False,False,False,False,True,True,VFID0201-WISEAJ092551.83+661008.3
VFID0202,183.892347,66.132876,2742.1,14.392003059387207,True,SDSSJ121534.18+660758.2,4002156,91695,19304,0,WISEA J121534.11+660758.6,True,True,True,False,VFID0202,False,False,False,False,True,True,VFID0202-WISEAJ121534.11+660758.6
VFID0203,141.50615051116327,66.12988768345582,1245.9761962890625,8.284406661987305,True,,-1000,403757,83494,0,WISEA J092601.47+660747.5,False,True,True,False,VFID0203,False,False,False,False,True,True,VFID0203-WISEAJ092601.47+660747.5
VFID0204,189.009552,66.1049784,2260.2,16.00004768371582,True,PGC2683704,2683704,92048,19365,0,SDSS J123602.29+660617.8,True,True,True,False,VFID0204,False,False,False,False,True,True,VFID0204-SDSSJ123602.29+660617.8
VFID0205,162.24303450000002,66.0946261,3283.9,42.278663635253906,True,UGC05907,32337,60808,12800,0,UGC 05907,True,True,True,False,VFID0205,False,False,False,False,True,True,VFID0205-UGC05907
VFID0206,162.6465675,66.0451221,1138.3,23.3949031829834,True,SDSSJ105035.27+660242.6,4074864,60793,12794,0,WISEA J105035.27+660242.5,True,True,True,False,VFID0206,False,False,False,False,True,True,VFID0206-WISEAJ105035.27+660242.5
VFID0207,185.8608975,65.9853736,2497.7,15.744223594665527,True,PGC2682517,2682517,91943,19348,0,WISEA J122326.57+655906.9,True,True,True,False,VFID0207,False,False,False,False,True,True,VFID0207-WISEAJ122326.57+655906.9
VFID0208,183.816015,65.9853551,2711.1,58.09265899658203,True,NGC4210,39184,666432,161308,0,NGC 4210,True,True,True,False,VFID0208,False,False,False,True,True,True,VFID0208-NGC4210
VFID0209,184.41673350000002,65.9787885,2282.8,12.193300247192383,True,PGC2682454,2682454,91689,19301,0,WISEA J121740.05+655843.8,True,True,True,False,VFID0209,False,False,False,False,True,True,VFID0209-WISEAJ121740.05+655843.8
VFID0210,185.2381605,65.9478932,2579.8,10.595495223999023,True,SDSSJ122057.16+655652.5,4002323,91733,19310,0,SDSS J122057.15+655652.4,True,True,True,False,VFID0210,False,False,False,False,True,True,VFID0210-SDSSJ122057.15+655652.4
VFID0211,177.4196055,65.9290311,1468.9,27.631244659423828,True,SDSSJ114940.70+655544.6,5065024,91296,19226,0,WISEA J114940.84+655544.8,True,True,True,False,VFID0211,False,False,False,False,True,True,VFID0211-WISEAJ114940.84+655544.8
VFID0212,184.67946,65.8982863,2529.4,116.17729187011719,True,NGC4256,39568,628088,141112,0,NGC 4256,True,True,True,False,VFID0212,False,False,False,True,True,True,VFID0212-NGC4256
VFID0213,184.66995,65.8669977,2775.2,14.897769927978516,True,PGC213973,213973,91717,19307,0,2MASX J12184077+6552010,True,True,True,False,VFID0213,False,False,False,False,True,True,VFID0213-2MASXJ12184077+6552010
VFID0214,185.69484749999998,65.843786,2764.7,59.17268371582031,True,NGC4332,40133,91728,19308,0,NGC 4332,True,True,True,False,VFID0214,False,False,False,True,True,True,VFID0214-NGC4332
VFID0215,162.522966,65.8376408,3245.6,11.725226402282715,True,PGC3097669,3097669,60788,12790,0,WISEA J105005.52+655015.5,True,True,True,False,VFID0215,False,False,False,False,True,True,VFID0215-WISEAJ105005.52+655015.5
VFID0216,184.20743099999999,65.8299067,2626.7,33.7381477355957,True,PGC039359,39359,91698,19305,0,CGCG 315-030,True,True,True,False,VFID0216,False,False,False,True,True,True,VFID0216-CGCG315-030
VFID0217,162.76251000000002,65.7815552,3231.6,27.047134399414062,True,NGC3392,32512,60789,12791,0,NGC 3392,True,True,True,False,VFID0217,False,False,False,True,True,True,VFID0217-NGC3392
VFID0218,171.361428,65.7686308,1118.6,9.911086082458496,True,PGC3140053,3140053,60989,12856,0,SHOC 323,True,True,True,False,VFID0218,False,False,False,False,True,True,VFID0218-SHOC323
VFID0219,185.5530225,65.7159347,2530.5,15.139839172363281,True,PGC2679996,2679996,91735,19311,0,WISEA J122212.75+654257.4,True,True,True,False,VFID0219,False,False,False,False,True,True,VFID0219-WISEAJ122212.75+654257.4
VFID0220,137.9743005,65.7109686,2738.1,11.698259353637695,True,SDSSJ091153.82+654239.4,4192471,403675,83483,0,WISEA J091153.88+654239.3,True,True,True,False,VFID0220,False,False,False,False,True,True,VFID0220-WISEAJ091153.88+654239.3
VFID0221,163.3265895,65.702626,3278.3,29.452438354492188,True,UGC05992,32674,60771,12783,0,UGC 05992,True,True,True,False,VFID0221,False,False,False,True,True,True,VFID0221-UGC05992
VFID0222,162.835896,65.6818686,3224.9,12.738587379455566,True,SDSSJ105120.69+654054.5,5056913,60791,12792,0,SDSS J105120.68+654054.4,True,True,True,False,VFID0222,False,False,False,False,True,True,VFID0222-SDSSJ105120.68+654054.4
VFID0223,198.23040450000002,65.6353749,1585.0,10.165324211120605,True,PGC2679292,2679292,629972,143127,0,WISEA J131255.42+653807.8,True,True,True,False,VFID0223,False,False,False,False,True,True,VFID0223-WISEAJ131255.42+653807.8
VFID0224,171.823566,65.6011281,1234.4,9.865549087524414,True,PGC3139974,3139974,91005,19136,0,WISEA J112717.63+653604.3,True,True,True,False,VFID0224,False,False,False,False,True,True,VFID0224-WISEAJ112717.63+653604.3
VFID0225,182.398719,65.5950995,1121.1,42.56558609008789,True,SDSSJ120935.64+653541.4,4102842,91632,19289,0,SDSS J120935.64+653541.4,True,True,True,False,VFID0225,False,False,False,False,True,True,VFID0225-SDSSJ120935.64+653541.4
VFID0226,185.8682265,65.556719,2779.1,10.3543119430542,True,SDSSJ122328.31+653324.0,4002384,91737,19312,0,SDSS J122328.31+653324.0,True,True,True,False,VFID0226,False,False,False,False,True,True,VFID0226-SDSSJ122328.31+653324.0
VFID0227,162.403989,65.5312734,338.79998779296875,73.98117065429688,True,UGC05918,32405,0,0,0,UGC 05918,True,False,False,False,VFID0227,False,False,False,True,True,False,VFID0227-UGC05918
VFID0228,160.244091,65.5152,3245.7,9.486832618713379,True,PGC3139929,3139929,60660,12757,0,SDSS J104058.57+653054.6,True,True,True,False,VFID0228,False,False,False,False,True,True,VFID0228-SDSSJ104058.57+653054.6
VFID0229,108.86309999999999,65.441704,2479.0,27.29739761352539,True,UGC03748,20509,621952,134452,0,UGC 03748,True,True,True,False,VFID0229,False,False,False,True,True,True,VFID0229-UGC03748
VFID0230,245.71168500000002,65.437698,3246.0,35.49124526977539,True,UGC10376,57949,0,0,0,UGC 10376,True,False,False,False,VFID0230,False,False,False,False,True,False,VFID0230-UGC10376
VFID0231,164.01786600000003,65.4152562,1711.9,11.888340950012207,True,SDSSJ105604.27+652454.9,4017640,60765,12780,0,SDSS J105604.26+652454.8,True,True,True,False,VFID0231,False,False,False,False,True,True,VFID0231-SDSSJ105604.26+652454.8
VFID0232,181.8581325,65.4125513,1427.3,31.413856506347656,True,UGC07110,38482,0,0,0,UGC 07110,True,False,False,False,VFID0232,False,False,False,False,True,True,VFID0232-UGC07110
VFID0233,245.2411845,65.3901677,907.4,62.67888259887695,True,NGC6140,57886,0,0,0,NGC 6140,True,False,False,False,VFID0233,False,False,False,True,True,False,VFID0233-NGC6140
VFID0234,206.466477,65.3860233,1702.8,22.600666046142578,True,PGC095619,95619,63139,13112,0,SDSS J134551.95+652309.5,True,True,True,False,VFID0234,False,False,False,False,True,True,VFID0234-SDSSJ134551.95+652309.5
VFID0235,139.39989450000002,65.3764586,1675.2,16.54932403564453,True,SDSSJ091735.97+652235.3,5064891,403571,83465,0,SDSS J091735.89+652234.7,True,True,True,False,VFID0235,False,False,False,False,True,True,VFID0235-SDSSJ091735.89+652234.7
VFID0236,155.456103,65.3702753,3169.6,14.096823692321777,True,SDSSJ102149.48+652212.5,3345027,60457,12685,0,SDSS J102149.40+652213.0,True,True,True,False,VFID0236,False,False,False,False,True,True,VFID0236-SDSSJ102149.40+652213.0
VFID0237,168.059349,65.2254575,1066.4,26.799163818359375,True,UGC06237,34078,626099,138935,0,UGC 06237,True,True,True,False,VFID0237,False,False,False,False,True,True,VFID0237-UGC06237
VFID0238,155.73348000000001,65.2008367,3267.2,9.101673126220703,True,PGC2675385,2675385,60602,12741,0,WISEA J102256.07+651202.9,True,True,True,False,VFID0238,False,False,False,False,True,True,VFID0238-WISEAJ102256.07+651202.9
VFID0239,183.10145400000002,65.1742034,1279.5,23.341096878051758,True,SDSSJ121224.37+651027.0,4011416,91666,19299,0,SDSS J121224.31+651026.8,True,True,True,False,VFID0239,False,False,False,False,True,True,VFID0239-SDSSJ121224.31+651026.8
